"X","Y","T","DOY","NAME","POP","N"
8.04702314,52.27768727,2020-03-12,72,"Osnabrück",164748,3
8.04702314,52.27768727,2020-03-13,73,"Osnabrück",164748,11
8.04702314,52.27768727,2020-03-16,76,"Osnabrück",164748,28
8.04702314,52.27768727,2020-03-18,78,"Osnabrück",164748,15
8.04702314,52.27768727,2020-03-19,79,"Osnabrück",164748,22
8.04702314,52.27768727,2020-03-21,81,"Osnabrück",164748,9
8.04702314,52.27768727,2020-03-23,83,"Osnabrück",164748,10
8.04702314,52.27768727,2020-03-26,86,"Osnabrück",164748,13
8.04702314,52.27768727,2020-03-27,87,"Osnabrück",164748,10
8.04702314,52.27768727,2020-03-28,88,"Osnabrück",164748,19
8.04702314,52.27768727,2020-03-29,89,"Osnabrück",164748,7
8.04702314,52.27768727,2020-03-30,90,"Osnabrück",164748,19
8.04702314,52.27768727,2020-03-31,91,"Osnabrück",164748,10
8.04702314,52.27768727,2020-04-04,95,"Osnabrück",164748,11
8.04702314,52.27768727,2020-04-05,96,"Osnabrück",164748,14
8.04702314,52.27768727,2020-04-07,98,"Osnabrück",164748,25
8.04702314,52.27768727,2020-04-08,99,"Osnabrück",164748,16
8.04702314,52.27768727,2020-04-09,100,"Osnabrück",164748,9
8.04702314,52.27768727,2020-04-10,101,"Osnabrück",164748,8
8.04702314,52.27768727,2020-04-12,103,"Osnabrück",164748,2
8.04702314,52.27768727,2020-04-13,104,"Osnabrück",164748,4
8.04702314,52.27768727,2020-04-15,106,"Osnabrück",164748,5
8.04702314,52.27768727,2020-04-16,107,"Osnabrück",164748,9
8.04702314,52.27768727,2020-04-17,108,"Osnabrück",164748,9
8.04702314,52.27768727,2020-04-18,109,"Osnabrück",164748,2
8.04702314,52.27768727,2020-04-21,112,"Osnabrück",164748,4
8.04702314,52.27768727,2020-04-24,115,"Osnabrück",164748,3
8.04702314,52.27768727,2020-05-07,128,"Osnabrück",164748,11
8.04702314,52.27768727,2020-05-23,144,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-29,150,"Osnabrück",164748,3
8.04702314,52.27768727,2020-06-12,164,"Osnabrück",164748,1
8.04702314,52.27768727,2020-03-09,69,"Osnabrück",164748,2
8.04702314,52.27768727,2020-03-22,82,"Osnabrück",164748,10
8.04702314,52.27768727,2020-04-01,92,"Osnabrück",164748,3
8.04702314,52.27768727,2020-04-22,113,"Osnabrück",164748,4
8.04702314,52.27768727,2020-04-23,114,"Osnabrück",164748,3
8.04702314,52.27768727,2020-05-11,132,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-14,135,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-16,137,"Osnabrück",164748,2
8.04702314,52.27768727,2020-05-25,146,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-27,148,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-06,158,"Osnabrück",164748,2
8.04702314,52.27768727,2020-06-11,163,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-19,171,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-25,177,"Osnabrück",164748,4
8.04702314,52.27768727,2020-03-10,70,"Osnabrück",164748,3
8.04702314,52.27768727,2020-03-20,80,"Osnabrück",164748,6
8.04702314,52.27768727,2020-04-14,105,"Osnabrück",164748,3
8.04702314,52.27768727,2020-04-25,116,"Osnabrück",164748,1
8.04702314,52.27768727,2020-04-28,119,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-13,134,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-18,139,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-26,147,"Osnabrück",164748,3
8.04702314,52.27768727,2020-06-03,155,"Osnabrück",164748,2
8.04702314,52.27768727,2020-06-04,156,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-10,162,"Osnabrück",164748,1
8.04702314,52.27768727,2020-03-15,75,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-05,126,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-06,127,"Osnabrück",164748,2
8.04702314,52.27768727,2020-05-21,142,"Osnabrück",164748,2
8.04702314,52.27768727,2020-05-28,149,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-08,160,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-13,165,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-17,169,"Osnabrück",164748,1
8.04702314,52.27768727,2020-06-23,175,"Osnabrück",164748,1
8.04702314,52.27768727,2020-05-31,152,"Osnabrück",164748,1
8.04702314,52.27768727,2020-04-30,121,"Osnabrück",164748,1
8.08748169,53.56689069,2020-03-07,67,"Wilhelmshaven",76278,2
8.08748169,53.56689069,2020-04-27,118,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-05-06,127,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-03-30,90,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-16,107,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-03-13,73,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-03-14,74,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-03-20,80,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-01,92,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-03,94,"Wilhelmshaven",76278,3
8.08748169,53.56689069,2020-04-05,96,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-29,120,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-05-07,128,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-05-09,130,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-03-10,70,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-28,119,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-07,98,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-14,105,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-05-08,129,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-06-02,154,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-02,93,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-25,116,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-11,102,"Wilhelmshaven",76278,1
8.08748169,53.56689069,2020-04-24,115,"Wilhelmshaven",76278,1
8.0132842,53.21849764,2020-03-28,88,"Ammerland",124071,14
8.0132842,53.21849764,2020-04-16,107,"Ammerland",124071,6
8.0132842,53.21849764,2020-05-18,139,"Ammerland",124071,1
8.0132842,53.21849764,2020-04-21,112,"Ammerland",124071,3
8.0132842,53.21849764,2020-04-15,106,"Ammerland",124071,7
8.0132842,53.21849764,2020-03-03,63,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-19,79,"Ammerland",124071,3
8.0132842,53.21849764,2020-03-23,83,"Ammerland",124071,5
8.0132842,53.21849764,2020-03-24,84,"Ammerland",124071,4
8.0132842,53.21849764,2020-03-26,86,"Ammerland",124071,9
8.0132842,53.21849764,2020-03-27,87,"Ammerland",124071,9
8.0132842,53.21849764,2020-04-04,95,"Ammerland",124071,1
8.0132842,53.21849764,2020-04-06,97,"Ammerland",124071,5
8.0132842,53.21849764,2020-04-08,99,"Ammerland",124071,6
8.0132842,53.21849764,2020-04-12,103,"Ammerland",124071,6
8.0132842,53.21849764,2020-04-19,110,"Ammerland",124071,5
8.0132842,53.21849764,2020-04-24,115,"Ammerland",124071,1
8.0132842,53.21849764,2020-05-11,132,"Ammerland",124071,3
8.0132842,53.21849764,2020-05-19,140,"Ammerland",124071,1
8.0132842,53.21849764,2020-06-03,155,"Ammerland",124071,4
8.0132842,53.21849764,2020-03-15,75,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-21,81,"Ammerland",124071,3
8.0132842,53.21849764,2020-03-22,82,"Ammerland",124071,4
8.0132842,53.21849764,2020-03-31,91,"Ammerland",124071,6
8.0132842,53.21849764,2020-04-01,92,"Ammerland",124071,3
8.0132842,53.21849764,2020-04-02,93,"Ammerland",124071,7
8.0132842,53.21849764,2020-04-07,98,"Ammerland",124071,6
8.0132842,53.21849764,2020-04-09,100,"Ammerland",124071,4
8.0132842,53.21849764,2020-05-05,126,"Ammerland",124071,1
8.0132842,53.21849764,2020-05-22,143,"Ammerland",124071,2
8.0132842,53.21849764,2020-05-26,147,"Ammerland",124071,6
8.0132842,53.21849764,2020-05-30,151,"Ammerland",124071,1
8.0132842,53.21849764,2020-06-04,156,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-10,70,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-12,72,"Ammerland",124071,3
8.0132842,53.21849764,2020-03-16,76,"Ammerland",124071,2
8.0132842,53.21849764,2020-03-17,77,"Ammerland",124071,5
8.0132842,53.21849764,2020-03-20,80,"Ammerland",124071,3
8.0132842,53.21849764,2020-03-25,85,"Ammerland",124071,10
8.0132842,53.21849764,2020-04-03,94,"Ammerland",124071,9
8.0132842,53.21849764,2020-04-05,96,"Ammerland",124071,1
8.0132842,53.21849764,2020-04-13,104,"Ammerland",124071,2
8.0132842,53.21849764,2020-05-25,146,"Ammerland",124071,1
8.0132842,53.21849764,2020-05-27,148,"Ammerland",124071,2
8.0132842,53.21849764,2020-05-29,150,"Ammerland",124071,2
8.0132842,53.21849764,2020-06-06,158,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-13,73,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-30,90,"Ammerland",124071,2
8.0132842,53.21849764,2020-04-23,114,"Ammerland",124071,1
8.0132842,53.21849764,2020-05-13,134,"Ammerland",124071,1
8.0132842,53.21849764,2020-06-22,174,"Ammerland",124071,1
8.0132842,53.21849764,2020-06-29,181,"Ammerland",124071,1
8.0132842,53.21849764,2020-03-09,69,"Ammerland",124071,1
8.0132842,53.21849764,2020-04-14,105,"Ammerland",124071,1
7.36877322,53.49734294,2020-05-29,150,"Aurich",189848,2
7.36877322,53.49734294,2020-05-30,151,"Aurich",189848,4
7.36877322,53.49734294,2020-03-27,87,"Aurich",189848,4
7.36877322,53.49734294,2020-05-26,147,"Aurich",189848,3
7.36877322,53.49734294,2020-06-04,156,"Aurich",189848,10
7.36877322,53.49734294,2020-06-09,161,"Aurich",189848,2
7.36877322,53.49734294,2020-03-18,78,"Aurich",189848,4
7.36877322,53.49734294,2020-03-13,73,"Aurich",189848,8
7.36877322,53.49734294,2020-03-30,90,"Aurich",189848,10
7.36877322,53.49734294,2020-03-31,91,"Aurich",189848,3
7.36877322,53.49734294,2020-04-05,96,"Aurich",189848,1
7.36877322,53.49734294,2020-04-08,99,"Aurich",189848,3
7.36877322,53.49734294,2020-04-14,105,"Aurich",189848,1
7.36877322,53.49734294,2020-04-21,112,"Aurich",189848,5
7.36877322,53.49734294,2020-06-05,157,"Aurich",189848,4
7.36877322,53.49734294,2020-03-16,76,"Aurich",189848,3
7.36877322,53.49734294,2020-03-25,85,"Aurich",189848,4
7.36877322,53.49734294,2020-03-26,86,"Aurich",189848,3
7.36877322,53.49734294,2020-03-29,89,"Aurich",189848,5
7.36877322,53.49734294,2020-04-02,93,"Aurich",189848,4
7.36877322,53.49734294,2020-05-01,122,"Aurich",189848,1
7.36877322,53.49734294,2020-05-06,127,"Aurich",189848,1
7.36877322,53.49734294,2020-05-27,148,"Aurich",189848,3
7.36877322,53.49734294,2020-03-11,71,"Aurich",189848,2
7.36877322,53.49734294,2020-03-15,75,"Aurich",189848,3
7.36877322,53.49734294,2020-03-20,80,"Aurich",189848,4
7.36877322,53.49734294,2020-03-22,82,"Aurich",189848,1
7.36877322,53.49734294,2020-03-23,83,"Aurich",189848,2
7.36877322,53.49734294,2020-04-22,113,"Aurich",189848,2
7.36877322,53.49734294,2020-04-24,115,"Aurich",189848,1
7.36877322,53.49734294,2020-04-28,119,"Aurich",189848,1
7.36877322,53.49734294,2020-05-05,126,"Aurich",189848,2
7.36877322,53.49734294,2020-05-08,129,"Aurich",189848,1
7.36877322,53.49734294,2020-06-03,155,"Aurich",189848,1
7.36877322,53.49734294,2020-04-01,92,"Aurich",189848,5
7.36877322,53.49734294,2020-04-09,100,"Aurich",189848,1
7.36877322,53.49734294,2020-04-27,118,"Aurich",189848,2
7.36877322,53.49734294,2020-05-28,149,"Aurich",189848,1
7.36877322,53.49734294,2020-03-19,79,"Aurich",189848,2
7.36877322,53.49734294,2020-04-07,98,"Aurich",189848,1
7.36877322,53.49734294,2020-04-20,111,"Aurich",189848,2
7.36877322,53.49734294,2020-04-29,120,"Aurich",189848,1
7.36877322,53.49734294,2020-04-30,121,"Aurich",189848,2
7.36877322,53.49734294,2020-03-10,70,"Aurich",189848,1
7.36877322,53.49734294,2020-04-06,97,"Aurich",189848,1
7.36877322,53.49734294,2020-05-02,123,"Aurich",189848,1
7.36877322,53.49734294,2020-04-03,94,"Aurich",189848,1
7.36877322,53.49734294,2020-05-21,142,"Aurich",189848,1
7.90470027,52.91102325,2020-04-10,101,"Cloppenburg",169348,12
7.90470027,52.91102325,2020-04-11,102,"Cloppenburg",169348,8
7.90470027,52.91102325,2020-03-25,85,"Cloppenburg",169348,5
7.90470027,52.91102325,2020-04-05,96,"Cloppenburg",169348,5
7.90470027,52.91102325,2020-06-23,175,"Cloppenburg",169348,4
7.90470027,52.91102325,2020-03-14,74,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-16,76,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-19,79,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-03-20,80,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-03-23,83,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-03-27,87,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-04-08,99,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-04-09,100,"Cloppenburg",169348,8
7.90470027,52.91102325,2020-04-21,112,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-05-03,124,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-05-28,149,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-06-01,153,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-06-25,177,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-03-11,71,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-12,72,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-22,82,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-03-29,89,"Cloppenburg",169348,5
7.90470027,52.91102325,2020-03-30,90,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-04-03,94,"Cloppenburg",169348,5
7.90470027,52.91102325,2020-04-04,95,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-04-20,111,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-05-04,125,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-05-08,129,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-21,81,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-24,84,"Cloppenburg",169348,5
7.90470027,52.91102325,2020-03-26,86,"Cloppenburg",169348,5
7.90470027,52.91102325,2020-03-28,88,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-02,93,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-04-06,97,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-14,105,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-04-15,106,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-16,107,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-04-23,114,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-24,115,"Cloppenburg",169348,3
7.90470027,52.91102325,2020-04-25,116,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-05-12,133,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-12,103,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-30,121,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-06-03,155,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-03-31,91,"Cloppenburg",169348,2
7.90470027,52.91102325,2020-04-01,92,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-05-06,127,"Cloppenburg",169348,1
7.90470027,52.91102325,2020-04-07,98,"Cloppenburg",169348,1
7.40269239,52.7382944,2020-05-19,140,"Emsland",325657,1
7.40269239,52.7382944,2020-06-02,154,"Emsland",325657,2
7.40269239,52.7382944,2020-06-25,177,"Emsland",325657,3
7.40269239,52.7382944,2020-04-10,101,"Emsland",325657,31
7.40269239,52.7382944,2020-05-02,123,"Emsland",325657,11
7.40269239,52.7382944,2020-05-23,144,"Emsland",325657,2
7.40269239,52.7382944,2020-03-27,87,"Emsland",325657,19
7.40269239,52.7382944,2020-04-06,97,"Emsland",325657,14
7.40269239,52.7382944,2020-04-09,100,"Emsland",325657,11
7.40269239,52.7382944,2020-04-16,107,"Emsland",325657,20
7.40269239,52.7382944,2020-04-25,116,"Emsland",325657,1
7.40269239,52.7382944,2020-04-20,111,"Emsland",325657,5
7.40269239,52.7382944,2020-04-23,114,"Emsland",325657,5
7.40269239,52.7382944,2020-05-15,136,"Emsland",325657,2
7.40269239,52.7382944,2020-05-21,142,"Emsland",325657,1
7.40269239,52.7382944,2020-06-10,162,"Emsland",325657,2
7.40269239,52.7382944,2020-03-13,73,"Emsland",325657,5
7.40269239,52.7382944,2020-03-14,74,"Emsland",325657,10
7.40269239,52.7382944,2020-03-15,75,"Emsland",325657,7
7.40269239,52.7382944,2020-03-16,76,"Emsland",325657,4
7.40269239,52.7382944,2020-03-18,78,"Emsland",325657,11
7.40269239,52.7382944,2020-03-19,79,"Emsland",325657,9
7.40269239,52.7382944,2020-03-22,82,"Emsland",325657,4
7.40269239,52.7382944,2020-03-24,84,"Emsland",325657,15
7.40269239,52.7382944,2020-03-25,85,"Emsland",325657,14
7.40269239,52.7382944,2020-03-26,86,"Emsland",325657,10
7.40269239,52.7382944,2020-03-28,88,"Emsland",325657,6
7.40269239,52.7382944,2020-03-30,90,"Emsland",325657,7
7.40269239,52.7382944,2020-03-31,91,"Emsland",325657,15
7.40269239,52.7382944,2020-04-03,94,"Emsland",325657,8
7.40269239,52.7382944,2020-04-04,95,"Emsland",325657,10
7.40269239,52.7382944,2020-04-05,96,"Emsland",325657,2
7.40269239,52.7382944,2020-04-07,98,"Emsland",325657,31
7.40269239,52.7382944,2020-04-08,99,"Emsland",325657,9
7.40269239,52.7382944,2020-04-12,103,"Emsland",325657,11
7.40269239,52.7382944,2020-04-13,104,"Emsland",325657,7
7.40269239,52.7382944,2020-04-14,105,"Emsland",325657,13
7.40269239,52.7382944,2020-04-15,106,"Emsland",325657,10
7.40269239,52.7382944,2020-04-21,112,"Emsland",325657,3
7.40269239,52.7382944,2020-04-29,120,"Emsland",325657,3
7.40269239,52.7382944,2020-05-04,125,"Emsland",325657,2
7.40269239,52.7382944,2020-05-05,126,"Emsland",325657,3
7.40269239,52.7382944,2020-05-06,127,"Emsland",325657,6
7.40269239,52.7382944,2020-05-08,129,"Emsland",325657,1
7.40269239,52.7382944,2020-05-12,133,"Emsland",325657,1
7.40269239,52.7382944,2020-05-27,148,"Emsland",325657,1
7.40269239,52.7382944,2020-05-30,151,"Emsland",325657,1
7.40269239,52.7382944,2020-06-05,157,"Emsland",325657,4
7.40269239,52.7382944,2020-06-08,160,"Emsland",325657,2
7.40269239,52.7382944,2020-06-14,166,"Emsland",325657,1
7.40269239,52.7382944,2020-06-18,170,"Emsland",325657,2
7.40269239,52.7382944,2020-06-28,180,"Emsland",325657,3
7.40269239,52.7382944,2020-04-02,93,"Emsland",325657,9
7.40269239,52.7382944,2020-04-22,113,"Emsland",325657,5
7.40269239,52.7382944,2020-04-26,117,"Emsland",325657,1
7.40269239,52.7382944,2020-04-27,118,"Emsland",325657,2
7.40269239,52.7382944,2020-05-01,122,"Emsland",325657,1
7.40269239,52.7382944,2020-05-09,130,"Emsland",325657,2
7.40269239,52.7382944,2020-05-20,141,"Emsland",325657,4
7.40269239,52.7382944,2020-05-26,147,"Emsland",325657,1
7.40269239,52.7382944,2020-06-06,158,"Emsland",325657,1
7.40269239,52.7382944,2020-03-10,70,"Emsland",325657,1
7.40269239,52.7382944,2020-03-11,71,"Emsland",325657,1
7.40269239,52.7382944,2020-03-20,80,"Emsland",325657,10
7.40269239,52.7382944,2020-03-21,81,"Emsland",325657,1
7.40269239,52.7382944,2020-03-23,83,"Emsland",325657,6
7.40269239,52.7382944,2020-04-01,92,"Emsland",325657,8
7.40269239,52.7382944,2020-04-17,108,"Emsland",325657,4
7.40269239,52.7382944,2020-04-18,109,"Emsland",325657,2
7.40269239,52.7382944,2020-05-07,128,"Emsland",325657,3
7.40269239,52.7382944,2020-05-13,134,"Emsland",325657,2
7.40269239,52.7382944,2020-05-18,139,"Emsland",325657,3
7.40269239,52.7382944,2020-05-28,149,"Emsland",325657,1
7.40269239,52.7382944,2020-03-09,69,"Emsland",325657,1
7.40269239,52.7382944,2020-04-11,102,"Emsland",325657,4
7.40269239,52.7382944,2020-06-07,159,"Emsland",325657,1
7.40269239,52.7382944,2020-03-12,72,"Emsland",325657,1
7.40269239,52.7382944,2020-03-29,89,"Emsland",325657,3
7.40269239,52.7382944,2020-05-17,138,"Emsland",325657,1
7.40269239,52.7382944,2020-03-17,77,"Emsland",325657,1
7.40269239,52.7382944,2020-04-30,121,"Emsland",325657,4
7.40269239,52.7382944,2020-06-16,168,"Emsland",325657,1
7.40269239,52.7382944,2020-04-28,119,"Emsland",325657,1
7.98256205,53.50929128,2020-04-03,94,"Friesland",98460,5
7.98256205,53.50929128,2020-04-01,92,"Friesland",98460,2
7.98256205,53.50929128,2020-04-16,107,"Friesland",98460,1
7.98256205,53.50929128,2020-04-24,115,"Friesland",98460,1
7.98256205,53.50929128,2020-04-10,101,"Friesland",98460,1
7.98256205,53.50929128,2020-04-12,103,"Friesland",98460,2
7.98256205,53.50929128,2020-04-29,120,"Friesland",98460,1
7.98256205,53.50929128,2020-03-08,68,"Friesland",98460,2
7.98256205,53.50929128,2020-03-21,81,"Friesland",98460,2
7.98256205,53.50929128,2020-03-22,82,"Friesland",98460,1
7.98256205,53.50929128,2020-03-24,84,"Friesland",98460,1
7.98256205,53.50929128,2020-03-27,87,"Friesland",98460,1
7.98256205,53.50929128,2020-03-31,91,"Friesland",98460,3
7.98256205,53.50929128,2020-06-19,171,"Friesland",98460,1
7.98256205,53.50929128,2020-03-13,73,"Friesland",98460,1
7.98256205,53.50929128,2020-03-30,90,"Friesland",98460,2
7.98256205,53.50929128,2020-04-17,108,"Friesland",98460,1
7.98256205,53.50929128,2020-04-19,110,"Friesland",98460,1
7.98256205,53.50929128,2020-03-25,85,"Friesland",98460,2
7.98256205,53.50929128,2020-05-06,127,"Friesland",98460,1
7.98256205,53.50929128,2020-04-11,102,"Friesland",98460,1
7.98256205,53.50929128,2020-04-06,97,"Friesland",98460,1
7.98256205,53.50929128,2020-04-30,121,"Friesland",98460,1
7.01985833,52.47605658,2020-04-03,94,"Grafschaft Bentheim",136511,11
7.01985833,52.47605658,2020-06-05,157,"Grafschaft Bentheim",136511,7
7.01985833,52.47605658,2020-04-13,104,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-14,105,"Grafschaft Bentheim",136511,9
7.01985833,52.47605658,2020-04-16,107,"Grafschaft Bentheim",136511,13
7.01985833,52.47605658,2020-04-02,93,"Grafschaft Bentheim",136511,10
7.01985833,52.47605658,2020-03-04,64,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-03-12,72,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-03-20,80,"Grafschaft Bentheim",136511,9
7.01985833,52.47605658,2020-03-24,84,"Grafschaft Bentheim",136511,5
7.01985833,52.47605658,2020-03-27,87,"Grafschaft Bentheim",136511,12
7.01985833,52.47605658,2020-03-28,88,"Grafschaft Bentheim",136511,14
7.01985833,52.47605658,2020-03-31,91,"Grafschaft Bentheim",136511,6
7.01985833,52.47605658,2020-04-01,92,"Grafschaft Bentheim",136511,7
7.01985833,52.47605658,2020-04-05,96,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-10,101,"Grafschaft Bentheim",136511,12
7.01985833,52.47605658,2020-04-17,108,"Grafschaft Bentheim",136511,4
7.01985833,52.47605658,2020-04-21,112,"Grafschaft Bentheim",136511,6
7.01985833,52.47605658,2020-04-25,116,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-05-21,142,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-03-19,79,"Grafschaft Bentheim",136511,5
7.01985833,52.47605658,2020-03-25,85,"Grafschaft Bentheim",136511,10
7.01985833,52.47605658,2020-04-04,95,"Grafschaft Bentheim",136511,7
7.01985833,52.47605658,2020-04-09,100,"Grafschaft Bentheim",136511,7
7.01985833,52.47605658,2020-04-19,110,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-20,111,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-04-23,114,"Grafschaft Bentheim",136511,3
7.01985833,52.47605658,2020-05-30,151,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-03-13,73,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-03-18,78,"Grafschaft Bentheim",136511,6
7.01985833,52.47605658,2020-03-21,81,"Grafschaft Bentheim",136511,4
7.01985833,52.47605658,2020-03-26,86,"Grafschaft Bentheim",136511,8
7.01985833,52.47605658,2020-03-30,90,"Grafschaft Bentheim",136511,4
7.01985833,52.47605658,2020-04-07,98,"Grafschaft Bentheim",136511,13
7.01985833,52.47605658,2020-04-11,102,"Grafschaft Bentheim",136511,4
7.01985833,52.47605658,2020-04-12,103,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-04-18,109,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-27,118,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-05-06,127,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-05-07,128,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-05-10,131,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-05-28,149,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-03-15,75,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-04-06,97,"Grafschaft Bentheim",136511,4
7.01985833,52.47605658,2020-04-08,99,"Grafschaft Bentheim",136511,5
7.01985833,52.47605658,2020-04-26,117,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-05-04,125,"Grafschaft Bentheim",136511,3
7.01985833,52.47605658,2020-05-20,141,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-06-09,161,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-03-29,89,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-22,113,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-28,119,"Grafschaft Bentheim",136511,2
7.01985833,52.47605658,2020-04-30,121,"Grafschaft Bentheim",136511,3
7.01985833,52.47605658,2020-06-06,158,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-04-29,120,"Grafschaft Bentheim",136511,1
7.01985833,52.47605658,2020-05-13,134,"Grafschaft Bentheim",136511,1
7.47575804,53.24207605,2020-03-31,91,"Leer",169809,3
7.47575804,53.24207605,2020-03-18,78,"Leer",169809,7
7.47575804,53.24207605,2020-03-19,79,"Leer",169809,2
7.47575804,53.24207605,2020-03-22,82,"Leer",169809,1
7.47575804,53.24207605,2020-03-28,88,"Leer",169809,5
7.47575804,53.24207605,2020-03-30,90,"Leer",169809,4
7.47575804,53.24207605,2020-04-02,93,"Leer",169809,4
